Index,True Class,Predicted Class,Correct,Crop Area Ratio,Brain Interior Energy Fraction,Border Energy Fraction,Brain Mask Pixel Fraction
224,meningioma,glioma,False,0.6856956481933594,0.8053452509272494,0.14811362205012313,0.8100087691326531
225,meningioma,meningioma,True,0.6416015625,0.7816077519346276,0.18754233670631631,0.8052256058673469
226,meningioma,pituitary,False,0.6864738464355469,0.6176562665538072,0.32609587244076405,0.8235809948979592
235,meningioma,meningioma,True,0.6502876281738281,0.9199103492870448,0.016134380433927713,0.697624362244898
236,meningioma,meningioma,True,0.7710990905761719,0.8730061376664731,0.0900756212026067,0.7582908163265306
243,meningioma,meningioma,True,0.7438430786132812,0.76775757188298,0.1817871320509372,0.7934669961734694
244,meningioma,meningioma,True,0.5002517700195312,0.8138468674275983,0.16196658483410395,0.8007613201530612
250,meningioma,meningioma,True,0.55499267578125,0.8524241388938508,0.12743927035984273,0.8542131696428571
252,meningioma,glioma,False,0.57080078125,0.7795385093557478,0.16589749368929343,0.8275271045918368
255,meningioma,meningioma,True,0.5727310180664062,0.7100286209689225,0.2647536830526526,0.8193957270408163
260,meningioma,meningioma,True,0.7070960998535156,0.8258752921415284,0.1732007769110792,0.7870097257653061
262,meningioma,meningioma,True,0.56292724609375,0.6829730807683957,0.191238091849925,0.6580436862244898
264,meningioma,meningioma,True,0.6413612365722656,0.9122181367001105,0.08538747426517712,0.8654934630102041
268,meningioma,meningioma,True,0.5302162170410156,0.8570542872253141,0.13548354000677137,0.8413982780612245
271,meningioma,pituitary,False,0.4945907592773437,0.5503060004414433,0.33721101105850776,0.7295918367346939
272,meningioma,pituitary,False,0.9613189697265624,0.5221767631161658,0.4083790867649106,0.7991270727040817
288,meningioma,meningioma,True,0.6008148193359375,0.8365242572975025,0.1623175680156938,0.8582589285714286
289,meningioma,meningioma,True,0.5235328674316406,0.7436788139897134,0.20262416480226228,0.7596061862244898
290,meningioma,meningioma,True,0.4132461547851562,0.734472666437422,0.2253062444701164,0.7758490114795918
295,meningioma,meningioma,True,0.7535552978515625,0.8438900877537296,0.1343174084506371,0.8337252869897959
301,meningioma,meningioma,True,0.7605972290039062,0.6770793069177685,0.1698703506395551,0.6769969706632653
303,meningioma,meningioma,True,0.6502876281738281,0.8912392849122242,0.030992583655015487,0.694694674744898
309,meningioma,meningioma,True,0.6234588623046875,0.9608245381396182,0.03609576391672178,0.857780612244898
311,meningioma,meningioma,True,0.5168380737304688,0.944488930547335,0.04796067100365832,0.7928890306122449
313,meningioma,meningioma,True,0.770751953125,0.7433055843958188,0.2447906717142196,0.7959781568877551
316,meningioma,pituitary,False,0.7567863464355469,0.679803128331203,0.3104816313152172,0.8731664540816326
324,meningioma,pituitary,False,0.9613151550292968,0.527816612272452,0.40238517999213136,0.7929089604591837
325,meningioma,meningioma,True,0.7042999267578125,0.7560040802991683,0.2270539954414809,0.8357581313775511
328,meningioma,meningioma,True,0.6577491760253906,0.8111020314991619,0.153892887309763,0.7436224489795918
333,meningioma,meningioma,True,0.6951484680175781,0.7754198988793632,0.20871563015499192,0.8302574936224489
338,meningioma,pituitary,False,0.50213623046875,0.685183429262739,0.27853773727649256,0.8210499043367347
340,meningioma,meningioma,True,0.4062347412109375,0.6953915113627763,0.27170400717704435,0.7735770089285714
342,meningioma,meningioma,True,0.68206787109375,0.6763197326571971,0.2920685955210547,0.7817283163265306
345,meningioma,meningioma,True,0.705047607421875,0.7581348040327052,0.19437483112836246,0.7929886798469388
348,meningioma,meningioma,True,0.4571266174316406,0.6705914425271229,0.2765723565870968,0.7649274553571429
350,meningioma,meningioma,True,0.671600341796875,0.8349788233044431,0.14422287406132586,0.8417769451530612
351,meningioma,meningioma,True,0.6615447998046875,0.7798653116469966,0.2017214662925964,0.8048867984693877
359,meningioma,meningioma,True,1.0,0.9550167309449076,0.04392805265626144,0.8953683035714286
360,meningioma,meningioma,True,0.3517913818359375,0.7495907284314397,0.2110174826971836,0.7667610012755102
363,meningioma,meningioma,True,0.66650390625,0.8436504309593125,0.13936056865498178,0.7840800382653061
367,meningioma,meningioma,True,0.5674896240234375,0.9108188397218911,0.08843071939214811,0.871711575255102
372,meningioma,meningioma,True,0.8162002563476562,0.7483147834024354,0.24174773158615873,0.8524593431122449
374,meningioma,meningioma,True,0.6550483703613281,0.8732244162298884,0.12612783281115048,0.7804328762755102
375,meningioma,meningioma,True,0.7948760986328125,0.9518133860044165,0.03836419225328609,0.7772241709183674
385,meningioma,meningioma,True,0.8284263959390863,0.7307828159845382,0.232031138138617,0.7996851084183674
387,meningioma,meningioma,True,0.6856015779092702,0.8259699908815861,0.1479497162906083,0.8002830038265306
390,meningioma,meningioma,True,0.5168380737304688,0.944488930547335,0.04796067100365832,0.7928890306122449
398,meningioma,meningioma,True,0.8792877197265625,0.8979734165609033,0.05220785037834617,0.8100685586734694
406,meningioma,meningioma,True,0.8558351958021573,0.8966712138579944,0.09683409383209213,0.8094308035714286
409,meningioma,meningioma,True,0.5239105224609375,0.8970530998620743,0.06526090306158336,0.8074976084183674
416,meningioma,meningioma,True,0.9727520435967304,0.7823057145174501,0.20237657750591803,0.8455038265306123
420,meningioma,glioma,False,0.748992919921875,0.801687792728946,0.1592091804355779,0.7807118941326531
421,meningioma,meningioma,True,0.422515869140625,0.6597047315057308,0.2893434062949868,0.7750916772959183
427,meningioma,meningioma,True,0.610198974609375,0.8961658035335516,0.09521984789456318,0.8574816645408163
428,meningioma,meningioma,True,0.664794921875,0.7300385037071564,0.24530558668461036,0.8128985969387755
435,meningioma,pituitary,False,0.76953125,0.6395375081287861,0.3351411678031031,0.8256337691326531
437,meningioma,meningioma,True,0.5705757141113281,0.6835457803049898,0.2626042053646966,0.7889827806122449
440,meningioma,meningioma,True,0.7508468627929688,0.7419033017124069,0.22979657837707768,0.7815489477040817
441,meningioma,meningioma,True,0.564910888671875,0.7845852494554375,0.19501730005820092,0.8329878826530612
444,meningioma,meningioma,True,0.8058128356933594,0.904652859358604,0.08048318305622562,0.7883051658163265
447,meningioma,meningioma,True,0.617279052734375,0.8088077125668041,0.17624448730756653,0.8482541454081632
449,meningioma,meningioma,True,0.6039276123046875,0.9113998260457721,0.05451424643683076,0.8072983099489796
451,meningioma,meningioma,True,0.7567214965820312,0.7452037112386891,0.20781895172857995,0.7315449617346939
456,meningioma,meningioma,True,0.615325927734375,0.6900390640376513,0.2743536954552817,0.7247688137755102
457,meningioma,meningioma,True,0.432769775390625,0.6650287022485087,0.28361181170004107,0.7728993941326531
461,meningioma,meningioma,True,0.6448135375976562,0.7285847057848551,0.2630360189125383,0.8533960459183674
462,meningioma,meningioma,True,0.6793022155761719,0.8520610905502601,0.11035707925122457,0.7714445153061225
463,meningioma,meningioma,True,0.8885630498533724,0.8628667875114397,0.10681369315405649,0.7606026785714286
464,meningioma,meningioma,True,0.89306640625,0.8092177499084374,0.15864519002193678,0.8110052614795918
465,meningioma,meningioma,True,0.572662353515625,0.6781198257402862,0.2954774196719971,0.8090122767857143
467,meningioma,meningioma,True,0.5573959350585938,0.7915376880964934,0.19342544612125254,0.8463608099489796
468,meningioma,meningioma,True,0.3544807434082031,0.7519023135300605,0.21370537508964754,0.7727997448979592
473,meningioma,meningioma,True,0.70343017578125,0.8898865755659071,0.07963791583637607,0.8214485012755102
480,meningioma,meningioma,True,0.68017578125,0.7371461666987112,0.22405106803294003,0.8384088010204082
481,meningioma,pituitary,False,0.89874267578125,0.6425601620886237,0.31948060412611007,0.8091318558673469
482,meningioma,meningioma,True,0.534210205078125,0.6526977510569425,0.30577153262889534,0.7860331632653061
485,meningioma,meningioma,True,0.6890487670898438,0.7568447889392581,0.22970105475171626,0.8234813456632653
488,meningioma,meningioma,True,0.7733917236328125,0.9220639965993299,0.07558685776231608,0.8229830994897959
491,meningioma,meningioma,True,0.839792493133964,0.8525399076779573,0.14300479990832873,0.8603316326530612
493,meningioma,meningioma,True,0.69732666015625,0.9688461703750153,0.010181801474451652,0.8626036352040817
499,meningioma,glioma,False,0.75537109375,0.894146287354925,0.07129705358274287,0.7742346938775511
500,meningioma,meningioma,True,0.7835006713867188,0.6498042024354711,0.27238609151867027,0.7716637436224489
509,meningioma,meningioma,True,0.5500990017325303,0.6327948557430456,0.31779708088934194,0.8080357142857143
511,meningioma,meningioma,True,0.5573768615722656,0.6549525224700657,0.3205795969626842,0.7791573660714286
515,meningioma,meningioma,True,0.741424560546875,0.6989185713689775,0.2704038942265644,0.8428531568877551
516,meningioma,meningioma,True,0.3919677734375,0.5897526624051613,0.3427689013677431,0.7729791135204082
517,meningioma,meningioma,True,0.5553817749023438,0.6888859264633403,0.28241027072937697,0.7683553890306123
520,meningioma,meningioma,True,0.6275253295898438,0.816383416550214,0.17030576885525062,0.8061623086734694
522,meningioma,meningioma,True,0.5944976806640625,0.7969375655965799,0.18904982067402998,0.8281449298469388
533,meningioma,meningioma,True,0.55303955078125,0.8898595199369969,0.08167650624036456,0.8489118303571429
541,meningioma,meningioma,True,0.6589202880859375,0.8209755721617122,0.16984925532661418,0.8812579719387755
548,meningioma,meningioma,True,0.9113498052580332,0.7376635046852587,0.23043880944478676,0.8174226721938775
549,meningioma,meningioma,True,0.4064712524414062,0.6447150352742543,0.31174895529510677,0.7895607461734694
550,meningioma,pituitary,False,0.6276702880859375,0.7283485760693351,0.23495405661369304,0.7780412946428571
557,meningioma,meningioma,True,0.7208595275878906,0.8320335199037115,0.13466491004221662,0.8005819515306123
561,meningioma,meningioma,True,0.731964111328125,0.8306610976932142,0.13890909133527093,0.7689931441326531
562,meningioma,meningioma,True,0.7957191467285156,0.6754065401369741,0.29865774809256895,0.7666812818877551
564,meningioma,meningioma,True,0.4571266174316406,0.6417604368842345,0.29776023828400333,0.7646085778061225
568,meningioma,meningioma,True,0.5583572387695312,0.6411894030101627,0.32403066026650607,0.7967554209183674
575,meningioma,meningioma,True,0.9643765903307888,0.8116162799995933,0.16908782990037896,0.7757294323979592
581,meningioma,meningioma,True,0.6977462768554688,0.9707456576598456,0.0228346185765311,0.8695392219387755
584,meningioma,pituitary,False,0.76202392578125,0.5575302184194346,0.4055047005304747,0.8373325892857143
587,meningioma,meningioma,True,0.667694091796875,0.7860210044095753,0.1793004392189746,0.7942641900510204
594,meningioma,meningioma,True,0.700042724609375,0.7009996160455981,0.279771480400873,0.8052654655612245
596,meningioma,meningioma,True,0.8193588256835938,0.8704478580658992,0.11331142835218146,0.8028938137755102
599,meningioma,meningioma,True,0.7008985879332478,0.8040537669895454,0.17202639193699087,0.808235012755102
600,meningioma,meningioma,True,0.6529159545898438,0.8091965977228813,0.17706232506853634,0.8139947385204082
605,meningioma,pituitary,False,0.6538009643554688,0.5842535655509535,0.3340055075994191,0.771843112244898
606,meningioma,meningioma,True,0.4192581176757812,0.7317725211190587,0.2396807468098381,0.7802335778061225
612,meningioma,meningioma,True,0.5348968505859375,0.9450241992555086,0.019869010163906412,0.7716637436224489
615,meningioma,meningioma,True,0.941802978515625,0.9083878767619776,0.004834719168681942,0.7671795280612245
619,meningioma,meningioma,True,0.7268829345703125,0.7994756871222138,0.129128898282421,0.845085299744898
620,meningioma,meningioma,True,0.7137680053710938,0.8074825683354027,0.1628468656277404,0.7883250956632653
621,meningioma,meningioma,True,0.5109481811523438,0.6008920075443,0.3091122890934922,0.7562779017857143
623,meningioma,meningioma,True,0.6888427734375,0.8869564256196202,0.09646255742251793,0.8578404017857143
629,meningioma,meningioma,True,0.6671981811523438,0.6860791234583296,0.2711813853057501,0.8061623086734694
633,meningioma,meningioma,True,0.8018433179723502,0.9347900672666631,0.06014418300896758,0.7953603316326531
640,meningioma,meningioma,True,0.6115264892578125,0.8257140731607275,0.15964341618980382,0.8226841517857143
644,meningioma,meningioma,True,0.6090850830078125,0.6959675319334448,0.274760265500046,0.8185586734693877
651,meningioma,meningioma,True,0.7578277587890625,0.7198806240438917,0.23595193700367922,0.7311065051020408
653,meningioma,meningioma,True,0.4753646850585937,0.7106550187669332,0.2659856894408532,0.8037109375
660,meningioma,meningioma,True,0.6845550537109375,0.9640711870257752,0.03391437115366605,0.8556281887755102
666,meningioma,meningioma,True,0.61138916015625,0.8597884455777886,0.12625191255605075,0.8190569196428571
688,meningioma,meningioma,True,0.6177597045898438,0.6593267167405246,0.30420552816715624,0.8174226721938775
689,meningioma,meningioma,True,0.680389404296875,0.7261543976576131,0.2572479293540387,0.8464405293367347
694,meningioma,meningioma,True,0.6443138122558594,0.7130549556087473,0.2732428931561609,0.8321109693877551
707,meningioma,meningioma,True,0.6333274841308594,0.6654034767326096,0.3049785140491635,0.8217075892857143
709,meningioma,pituitary,False,0.721893310546875,0.7539637488110154,0.23005815753465125,0.861328125
710,meningioma,glioma,False,0.6856956481933594,0.7269995306847306,0.20776508947327602,0.8093909438775511
711,meningioma,pituitary,False,0.89874267578125,0.6552786740084444,0.29852607951566035,0.8079958545918368
713,meningioma,meningioma,True,1.0,0.8118702538918396,0.1881297018890747,1.0
715,meningioma,meningioma,True,0.3643722534179687,0.6846565948857374,0.27525342918146145,0.7818279655612245
722,meningioma,meningioma,True,0.5077934265136719,0.9160994985632993,0.07916010232970871,0.7921715561224489
730,meningioma,meningioma,True,0.8875808715820312,0.7506444257451922,0.17442974901630443,0.7862922512755102
731,meningioma,glioma,False,0.5840835571289062,0.4717001210528208,0.4462138280025871,0.8268494897959183
732,meningioma,meningioma,True,0.7134857177734375,0.9375837357052097,0.05168409572215163,0.7334980867346939
735,meningioma,meningioma,True,0.5575904846191406,0.846868099065298,0.13285354119305592,0.8369140625
736,meningioma,meningioma,True,0.6874771118164062,0.8099442886146142,0.18509059748509252,0.8622448979591837
737,meningioma,meningioma,True,0.7087059020996094,0.5926103133137554,0.3155965674776707,0.7544842155612245
751,meningioma,meningioma,True,0.622100830078125,0.9072928226410625,0.09041261425376085,0.8605309311224489
753,meningioma,meningioma,True,0.544586181640625,0.7653077032703656,0.22839824814773688,0.8702168367346939
755,meningioma,meningioma,True,0.8301740394437024,0.7977964963893626,0.1631696657016328,0.8230030293367347
757,meningioma,meningioma,True,0.3040924072265625,0.6858732553458797,0.26766094866587614,0.7727000956632653
760,meningioma,meningioma,True,0.64990234375,0.7864675699389978,0.20858513964587144,0.8702367665816326
764,meningioma,meningioma,True,0.5573768615722656,0.6449015719262361,0.31007677026773595,0.7809909119897959
769,meningioma,meningioma,True,0.5631561279296875,0.7259394723088739,0.2538683884580941,0.8561862244897959
773,meningioma,meningioma,True,0.6584243774414062,0.7308711688289162,0.24519975023090632,0.8016382334183674
774,meningioma,meningioma,True,0.67791748046875,0.8995248014797291,0.09004030424908155,0.836296237244898
777,meningioma,meningioma,True,0.5833740234375,0.8030787424653515,0.18211496132292906,0.8547911352040817
786,meningioma,meningioma,True,0.9836065573770492,0.947287402129941,0.04231567008540095,0.7615593112244898
789,meningioma,meningioma,True,0.6089935302734375,0.8358877388435595,0.15607384196237012,0.8280452806122449
793,meningioma,meningioma,True,0.5261306762695312,0.6759984811721904,0.28927729110058464,0.7928691007653061
799,meningioma,pituitary,False,0.76953125,0.6431059209605269,0.32501517698215343,0.8251155931122449
801,meningioma,meningioma,True,0.8986587524414062,0.9394331962124356,0.03497602333975923,0.8131776147959183
803,meningioma,meningioma,True,0.3570556640625,0.6736734673401901,0.27830877128302134,0.7726403061224489
804,meningioma,meningioma,True,0.6880760192871094,0.8155693408987191,0.15465195390940825,0.8141143176020408
808,meningioma,meningioma,True,0.5716323852539062,0.9011373594861206,0.07982513191098876,0.8472177933673469
815,meningioma,meningioma,True,0.5181770324707031,0.6329434888627761,0.3168448672683261,0.7771045918367347
818,meningioma,meningioma,True,0.4958343505859375,0.9898093705851804,0.005335711840892878,0.7911352040816326
823,meningioma,meningioma,True,0.6754302978515625,0.7705385648723533,0.21263684068744187,0.8617865114795918
824,meningioma,pituitary,False,0.8806915283203125,0.607098461600748,0.33291568700146723,0.7975725446428571
835,meningioma,meningioma,True,0.3860549926757812,0.6143884466151099,0.34959388899298177,0.7986288265306123
836,meningioma,meningioma,True,0.7572784423828125,0.8706007576575086,0.07359726895327903,0.7275191326530612
838,meningioma,meningioma,True,0.7469406127929688,0.6588713849268165,0.29500108476628173,0.7953005420918368
855,meningioma,meningioma,True,0.9359961394261108,0.8109905699575023,0.1753207664287346,0.8931162308673469
863,meningioma,meningioma,True,0.8395704911513223,0.7155923723583761,0.242100088360451,0.7916135204081632
865,meningioma,meningioma,True,0.456695556640625,0.7105799069370636,0.24468467029880864,0.7574139030612245
868,meningioma,meningioma,True,0.7384529113769531,0.8668704339549426,0.12722792712508768,0.8609295280612245
870,meningioma,meningioma,True,0.7360458374023438,0.6789299128840678,0.22902791458509522,0.6944156568877551
871,meningioma,meningioma,True,0.5921974182128906,0.9817158370599196,0.011833814166471682,0.7867904974489796
877,meningioma,meningioma,True,0.5717620849609375,0.7937634710259348,0.15843225698197091,0.7388193558673469
882,meningioma,meningioma,True,0.4978981018066406,0.8606831037529407,0.07949501639586021,0.7706871811224489
883,meningioma,meningioma,True,0.7211036682128906,0.7337030733864934,0.2228789251252772,0.8153698979591837
888,meningioma,meningioma,True,0.702392578125,0.7934228484288669,0.17329055838614874,0.8047074298469388
889,meningioma,meningioma,True,0.6559371948242188,0.7768681151127614,0.1907878341599692,0.7448381696428571
891,meningioma,meningioma,True,0.7837371826171875,0.8303887861088719,0.15677675594183155,0.8466597576530612
895,meningioma,pituitary,False,0.758026123046875,0.6343647646167581,0.3306111470418133,0.8028938137755102
897,meningioma,meningioma,True,0.5312423706054688,0.6931389640699487,0.27306753189747857,0.7197664221938775
907,meningioma,meningioma,True,0.7452545166015625,0.6556286470822456,0.29233231664520337,0.7961774553571429
908,meningioma,meningioma,True,0.6200103759765625,0.807162285001686,0.18412596641614887,0.8797034438775511
915,meningioma,meningioma,True,0.7605972290039062,0.8496263195700783,0.10575269452778133,0.7844387755102041
917,meningioma,meningioma,True,0.652587890625,0.7115570808335565,0.25860031033454467,0.8445272640306123
928,meningioma,meningioma,True,0.56292724609375,0.6279193572423178,0.22693944045190736,0.6566286670918368
932,meningioma,meningioma,True,0.572662353515625,0.6632662904385626,0.3119289163969526,0.8070392219387755
934,meningioma,glioma,False,0.56732177734375,0.8824709703285096,0.051238608863868204,0.782585299744898
936,meningioma,meningioma,True,0.683258056640625,0.8669115328250505,0.12447552903611776,0.835319674744898
937,meningioma,meningioma,True,0.657958984375,0.84654812536171,0.14147861770028658,0.8627232142857143
938,meningioma,pituitary,False,0.7942581176757812,0.6102167719079948,0.3058313331423997,0.7844587053571429
945,meningioma,glioma,False,0.6582565307617188,0.8356898264740458,0.12022781294621565,0.8112244897959183
950,meningioma,meningioma,True,0.669708251953125,0.7738849864568687,0.20288321865345413,0.8121811224489796
954,meningioma,meningioma,True,0.4797935485839844,0.9512023652881343,0.04378191242067272,0.7892617984693877
957,meningioma,meningioma,True,0.6148681640625,0.7836082171235887,0.20251091278957772,0.8529376594387755
960,meningioma,meningioma,True,0.577392578125,0.9626439666657057,0.03722945935549301,0.8598931760204082
964,meningioma,meningioma,True,0.5647087097167969,0.7080281680978187,0.27755696794459794,0.8493502869897959
970,meningioma,meningioma,True,0.573272705078125,0.8602502438849113,0.12849848388029722,0.8514827806122449
974,meningioma,meningioma,True,0.7826080322265625,0.8766201822887973,0.10594823222499841,0.7977120535714286
975,meningioma,meningioma,True,0.460479736328125,0.6464344098724085,0.32115789662189326,0.7954201211734694
982,meningioma,glioma,False,0.8714103698730469,0.7479008309827356,0.19060368591366458,0.7843391262755102
987,meningioma,meningioma,True,0.3509597778320312,0.8373960250741523,0.14339822402069902,0.7834223533163265
989,meningioma,meningioma,True,0.6627044677734375,0.6105798591297106,0.36091640867150704,0.7921516262755102
990,meningioma,meningioma,True,0.7576217651367188,0.8112915402593877,0.13326096674419283,0.7412308673469388
994,meningioma,meningioma,True,0.7016716003417969,0.8898347007893713,0.10788031829195277,0.8591757015306123
995,meningioma,meningioma,True,0.7733917236328125,0.9484167120751642,0.04722031874741302,0.8255341198979592
997,meningioma,meningioma,True,0.8428573608398438,0.8047952263309189,0.1753033663369276,0.8243183992346939
999,meningioma,meningioma,True,0.4975967407226562,0.7725011415235706,0.20368520167728404,0.7745735012755102
1001,meningioma,pituitary,False,0.8261871337890625,0.7287595673221394,0.23087772658162603,0.7139070471938775
1019,meningioma,meningioma,True,0.7347412109375,0.8740795095500743,0.11636054125311159,0.8338249362244898
1027,meningioma,meningioma,True,0.6656341552734375,0.5781077386273888,0.36515360592053303,0.7811902104591837
1029,meningioma,meningioma,True,0.6682586669921875,0.7470539666445909,0.20975696515395506,0.7491629464285714
1032,meningioma,meningioma,True,0.6675262451171875,0.8079302692743411,0.17147127648751528,0.8560068558673469
1033,meningioma,meningioma,True,0.5665283203125,0.8136510018057385,0.1472454698981699,0.8078164859693877
1054,meningioma,meningioma,True,0.6522222810827992,0.9252438390132978,0.06598329401733502,0.7704480229591837
1055,meningioma,meningioma,True,0.5323486328125,0.6637631222450748,0.3025011400577698,0.7842793367346939
1069,meningioma,meningioma,True,0.62774658203125,0.6831066036792378,0.24530169224490436,0.7075494260204082
1072,meningioma,meningioma,True,0.5983734130859375,0.9257144158180226,0.06853050748870579,0.8625837053571429
1074,meningioma,meningioma,True,0.8687362670898438,0.50659790809028,0.2145238477778491,0.5600286989795918
1076,meningioma,meningioma,True,0.4762725830078125,0.716330153315406,0.2636225613896846,0.7865114795918368
1077,meningioma,meningioma,True,0.8828125,0.8241083048207198,0.15674305867497468,0.8108059630102041
1078,meningioma,glioma,False,0.6582565307617188,0.8415110399511415,0.12449197962181649,0.8103077168367347
1081,meningioma,meningioma,True,0.7405929565429688,0.9017414915717742,0.07445121480803418,0.8450653698979592
1083,meningioma,notumor,False,1.0,0.6397459066509774,0.3602540400616556,1.0
1085,meningioma,meningioma,True,0.6916122436523438,0.6244417156417069,0.22234101556385139,0.6972058354591837
1092,meningioma,meningioma,True,0.73431396484375,0.5214093689142003,0.2918986830840276,0.6943558673469388
1099,meningioma,meningioma,True,0.774169921875,0.8423475292678383,0.12073841565910169,0.7999840561224489
1101,meningioma,meningioma,True,0.5330963134765625,0.8932993010249136,0.0828270129990014,0.8431521045918368
1103,meningioma,meningioma,True,0.57080078125,0.7162910875289124,0.25945329145874624,0.8283442283163265
1108,meningioma,meningioma,True,0.69580078125,0.593553260067775,0.3169279979499845,0.7302295918367347
1118,meningioma,meningioma,True,1.0,0.9226568045563045,0.0016922854258453093,0.7887834821428571
